lexemeId,lemma,image
http://www.wikidata.org/entity/L29051,valet,http://commons.wikimedia.org/wiki/Special:FilePath/NYA-Arizona-%22colored%20boys%20attending%20WPA%20household%20workers%20training%20center%28WPA%20Divisiion%20of%20Employment%20%26%20U.S.E.S....%20-%20NARA%20-%20195373.tif
http://www.wikidata.org/entity/L227941,thermistor,http://commons.wikimedia.org/wiki/Special:FilePath/Termistor%20axial.jpg
http://www.wikidata.org/entity/L322538,ingenue,http://commons.wikimedia.org/wiki/Special:FilePath/Judy%20Garland%20in%20The%20Wizard%20of%20Oz%20trailer%202.jpg
http://www.wikidata.org/entity/L323304,linoleum,http://commons.wikimedia.org/wiki/Special:FilePath/Schody%20s%20linoleem.jpg
http://www.wikidata.org/entity/L318906,crosswalk,http://commons.wikimedia.org/wiki/Special:FilePath/Paso%20de%20cebra%20en%20el%20centro%20de%20Ciudad%20de%20M%C3%A9xico.jpg
http://www.wikidata.org/entity/L18284,actinium,http://commons.wikimedia.org/wiki/Special:FilePath/Actinium%20sample%20%2831481701837%29.png
http://www.wikidata.org/entity/L449797,anthroponym,http://commons.wikimedia.org/wiki/Special:FilePath/Walter%20White%20%28styled%29.png
http://www.wikidata.org/entity/L44345,tinderbox,http://commons.wikimedia.org/wiki/Special:FilePath/Old%20tinderboxes.jpg
http://www.wikidata.org/entity/L34572,footwear,http://commons.wikimedia.org/wiki/Special:FilePath/Brockhaus%20and%20Efron%20Encyclopedic%20Dictionary%20b56%20380-4.jpg
http://www.wikidata.org/entity/L317014,birdcage,http://commons.wikimedia.org/wiki/Special:FilePath/Aratinga%20canicularis%20-%20two%20pets%20in%20small%20cage-4a.jpg
http://www.wikidata.org/entity/L317593,cabriolet,http://commons.wikimedia.org/wiki/Special:FilePath/Design%20for%20Cabriolet%2C%20no.%203138a%20MET%20DP882385.jpg
http://www.wikidata.org/entity/L23022,extra,http://commons.wikimedia.org/wiki/Special:FilePath/Lounging%20extra%20actors.jpg
http://www.wikidata.org/entity/L644048,blockchain,http://commons.wikimedia.org/wiki/Special:FilePath/Blockchain.svg
http://www.wikidata.org/entity/L156627,casualty,http://commons.wikimedia.org/wiki/Special:FilePath/UnknownBritishSoldiers.JPG
http://www.wikidata.org/entity/L322882,jukebox,http://commons.wikimedia.org/wiki/Special:FilePath/Dscn2823-Wurlitzer-3500-Zodiac-On.jpg
http://www.wikidata.org/entity/L323102,latte,http://commons.wikimedia.org/wiki/Special:FilePath/Caff%C3%A8%20latte%20as%20being%20served%20at%20Kaffebrenneriet%20Torshov%2C%20Oslo%2C%20Norway%202%20600x600%20100KB.jpg
http://www.wikidata.org/entity/L42516,stapler,http://commons.wikimedia.org/wiki/Special:FilePath/2017%20Zszywacz%20biurowy.jpg
http://www.wikidata.org/entity/L317335,brasserie,http://commons.wikimedia.org/wiki/Special:FilePath/Brasserie%20Lipp.jpg
http://www.wikidata.org/entity/L326355,rapier,http://commons.wikimedia.org/wiki/Special:FilePath/Rapiere-Morges-kitsch.jpg
http://www.wikidata.org/entity/L58328,rambutan,http://commons.wikimedia.org/wiki/Special:FilePath/2007%2011%2001%20-%20Greenbelt%20-%20Nephelium%20lappaceum%201.JPG
http://www.wikidata.org/entity/L37437,mimosa,http://commons.wikimedia.org/wiki/Special:FilePath/Mimosa%20pudica%202.jpg
http://www.wikidata.org/entity/L324616,nutshell,http://commons.wikimedia.org/wiki/Special:FilePath/KoreanPineSeeds.jpg
http://www.wikidata.org/entity/L4004,drop,http://commons.wikimedia.org/wiki/Special:FilePath/Water%20drop%20animation%20enhanced%20small.gif
http://www.wikidata.org/entity/L318093,cinnamon,http://commons.wikimedia.org/wiki/Special:FilePath/Canelle%20Cinnamomum%20burmannii%20Luc%20Viatour.jpg
http://www.wikidata.org/entity/L5324,base,http://commons.wikimedia.org/wiki/Special:FilePath/Sodium%20hydroxide%20solution.jpg
http://www.wikidata.org/entity/L41969,ribbon,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9E%D1%80%D0%B4%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B5%20%D0%BB%D0%B5%D0%BD%D1%82%D1%8B%201.png
http://www.wikidata.org/entity/L44349,tobacco,http://commons.wikimedia.org/wiki/Special:FilePath/Tabak%209290019.JPG
http://www.wikidata.org/entity/L16865,grog,http://commons.wikimedia.org/wiki/Special:FilePath/Grog.jpg
http://www.wikidata.org/entity/L58109,bowtie,http://commons.wikimedia.org/wiki/Special:FilePath/Bow-tie-businessman-fashion-man%20%2824217739102%29.jpg
http://www.wikidata.org/entity/L323522,magnetometer,http://commons.wikimedia.org/wiki/Special:FilePath/Magnetometer2004USNavy.jpg
http://www.wikidata.org/entity/L16245,clay,http://commons.wikimedia.org/wiki/Special:FilePath/Clay-ss-2005.jpg
http://www.wikidata.org/entity/L317376,brewing,http://commons.wikimedia.org/wiki/Special:FilePath/Bierbrauer.jpg
http://www.wikidata.org/entity/L322099,housework,http://commons.wikimedia.org/wiki/Special:FilePath/Mutter%20und%20Tochter.jpg
http://www.wikidata.org/entity/L25202,raven,http://commons.wikimedia.org/wiki/Special:FilePath/Corvus%20coronoides.jpg
http://www.wikidata.org/entity/L7178,violence,http://commons.wikimedia.org/wiki/Special:FilePath/Grandville%20Cent%20Proverbes%20page69.png
http://www.wikidata.org/entity/L34622,swimming,http://commons.wikimedia.org/wiki/Special:FilePath/Largada%20100%20Parapan.jpg
http://www.wikidata.org/entity/L4131,hope,http://commons.wikimedia.org/wiki/Special:FilePath/Akseli%20Gallen-Kallela%20-%20Lemmink%C3%A4inen%27s%20Mother%20-%20Google%20Art%20Project.jpg
http://www.wikidata.org/entity/L324811,ottoman,http://commons.wikimedia.org/wiki/Special:FilePath/Hood%27s%20advertisement.jpg
http://www.wikidata.org/entity/L14973,mat,http://commons.wikimedia.org/wiki/Special:FilePath/Coir%20mat2.jpg
http://www.wikidata.org/entity/L16874,guru,http://commons.wikimedia.org/wiki/Special:FilePath/Raja%20Ravi%20Varma%20-%20Sankaracharya.jpg
http://www.wikidata.org/entity/L58200,chalupa,http://commons.wikimedia.org/wiki/Special:FilePath/Chalupa%20%28comida%29.jpg
http://www.wikidata.org/entity/L298694,herbivore,http://commons.wikimedia.org/wiki/Special:FilePath/Fawn%20and%20mother.jpg
http://www.wikidata.org/entity/L312614,same-sex marriage,http://commons.wikimedia.org/wiki/Special:FilePath/Wedding%20in%20New%20Orleans%2C%20November%2011%2C%202017.jpg
http://www.wikidata.org/entity/L82648,falafel,http://commons.wikimedia.org/wiki/Special:FilePath/Egypt%20falafel.jpg
http://www.wikidata.org/entity/L321558,gunboat,http://commons.wikimedia.org/wiki/Special:FilePath/Kanonenboot%20SMS%20OTTER%20um%201910.jpg
http://www.wikidata.org/entity/L220967,phyllo,http://commons.wikimedia.org/wiki/Special:FilePath/Phyllo.jpg
http://www.wikidata.org/entity/L25299,revue,http://commons.wikimedia.org/wiki/Special:FilePath/Teatro%20de%20revista.JPG
http://www.wikidata.org/entity/L314408,mousepad,http://commons.wikimedia.org/wiki/Special:FilePath/HP%20mouse%20and%20mousepad%2020060803.jpg
http://www.wikidata.org/entity/L268151,patience,http://commons.wikimedia.org/wiki/Special:FilePath/KPatience.png
http://www.wikidata.org/entity/L43969,archaeology,http://commons.wikimedia.org/wiki/Special:FilePath/Clavo%20de%20fundaci%C3%B3n.JPG
http://www.wikidata.org/entity/L58643,cigarillo,http://commons.wikimedia.org/wiki/Special:FilePath/Cigarritos%20cohiba%20mini.jpg
http://www.wikidata.org/entity/L6458,football,http://commons.wikimedia.org/wiki/Special:FilePath/Football%20Pallo%20valmiina-cropped.jpg
http://www.wikidata.org/entity/L3696,stomach,http://commons.wikimedia.org/wiki/Special:FilePath/Sobo%201906%20370.png
http://www.wikidata.org/entity/L41022,planetarium,http://commons.wikimedia.org/wiki/Special:FilePath/Plan%C3%A9tarium%20de%20Reims%20coupole.jpg
http://www.wikidata.org/entity/L436,gene,http://commons.wikimedia.org/wiki/Special:FilePath/Gene%20structure%20eukaryote%202%20annotated.svg
http://www.wikidata.org/entity/L58202,chariot,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A0%D0%B8%D1%81%D1%83%D0%BD%D0%BA%D0%B8%20%D0%BA%20%D1%81%D1%82%D0%B0%D1%82%D1%8C%D0%B5%20%C2%AB%D0%92%D0%BE%D0%B5%D0%BD%D0%BD%D1%8B%D0%B5%20%D0%BA%D0%BE%D0%BB%D0%B5%D1%81%D0%BD%D0%B8%D1%86%D1%8B%C2%BB.%20%D0%92%D0%BE%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F%20%D1%8D%D0%BD%D1%86%D0%B8%D0%BA%D0%BB%D0%BE%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F%20%D0%A1%D1%8B%D1%82%D0%B8%D0%BD%D0%B0%20%28%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%2C%201911-1915%29.jpg
http://www.wikidata.org/entity/L323972,mining,http://commons.wikimedia.org/wiki/Special:FilePath/Schlaegel%20und%20Eisen%20nach%20DIN%2021800.svg
http://www.wikidata.org/entity/L253277,electroencephalography,http://commons.wikimedia.org/wiki/Special:FilePath/Spike-waves.png
http://www.wikidata.org/entity/L154989,senior,http://commons.wikimedia.org/wiki/Special:FilePath/Altenheim.jpg
http://www.wikidata.org/entity/L35019,halyard,http://commons.wikimedia.org/wiki/Special:FilePath/US%20Navy%20070824-N-2893B-003%20Chief%20petty%20officer%20%28CPO%29%20selectees%20heave%20around%20on%20the%20halyard%20to%20raise%20USS%20Constitution%27s%20mizzenmast%20topsail%20yard%20while%20underway.jpg
http://www.wikidata.org/entity/L35952,horticulture,http://commons.wikimedia.org/wiki/Special:FilePath/G%C3%A4rtnerei-Beispiel-Dresden%20190824.jpg
http://www.wikidata.org/entity/L43655,telegraphy,http://commons.wikimedia.org/wiki/Special:FilePath/PSM%20V09%20D091%20Morse%20key%20and%20register.jpg
http://www.wikidata.org/entity/L318077,churchyard,http://commons.wikimedia.org/wiki/Special:FilePath/Kerkhof%20bij%20de%20Kerk.JPG
http://www.wikidata.org/entity/L23361,gavel,http://commons.wikimedia.org/wiki/Special:FilePath/CourtGavel.JPG
http://www.wikidata.org/entity/L319830,drupe,http://commons.wikimedia.org/wiki/Special:FilePath/Drupa.jpg
http://www.wikidata.org/entity/L72337,ambassador,http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Holbein%20the%20Younger%20-%20The%20Ambassadors%20-%20Google%20Art%20Project.jpg
http://www.wikidata.org/entity/L322198,hypnosis,http://commons.wikimedia.org/wiki/Special:FilePath/Hypnotic%20S%C3%A9ance%20%28Richard%20Bergh%29%20-%20Nationalmuseum%20-%2018855.tif
http://www.wikidata.org/entity/L322837,jockstrap,http://commons.wikimedia.org/wiki/Special:FilePath/Jockstrap%20Front%2C%20Side%20and%20Rear.jpg
http://www.wikidata.org/entity/L296462,detention,http://commons.wikimedia.org/wiki/Special:FilePath/Detencao.jpg
http://www.wikidata.org/entity/L327675,shoehorn,http://commons.wikimedia.org/wiki/Special:FilePath/Shoehorn-800.jpg
http://www.wikidata.org/entity/L42128,sesame,http://commons.wikimedia.org/wiki/Special:FilePath/Sesamum%20indicum%202.jpg
http://www.wikidata.org/entity/L4091,game,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20C%C3%A9zanne%2C%201892-95%2C%20Les%20joueurs%20de%20carte%20%28The%20Card%20Players%29%2C%2060%20x%2073%20cm%2C%20oil%20on%20canvas%2C%20Courtauld%20Institute%20of%20Art%2C%20London.jpg
http://www.wikidata.org/entity/L253316,stenosis,http://commons.wikimedia.org/wiki/Special:FilePath/Bronchial%20stenosis%20CT.JPG
http://www.wikidata.org/entity/L317027,bistro,http://commons.wikimedia.org/wiki/Special:FilePath/Black%20Castle%20Bistro.jpg
http://www.wikidata.org/entity/L29797,antique,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9C%D0%B0%D0%B3%D0%B0%D0%B7%D0%B8%D0%BD%20%D1%80%D0%B0%D1%80%D0%B8%D1%82%D0%B5%D1%82%D0%BD%D1%8B%D1%85%20%D1%84%D0%BE%D1%82%D0%BE%D0%B0%D0%BF%D0%BF%D0%B0%D1%80%D0%B0%D1%82%D0%BE%D0%B2%20%D0%B2%20%D0%9F%D1%80%D0%B0%D0%B3%D0%B5.jpg
http://www.wikidata.org/entity/L35447,helicon,http://commons.wikimedia.org/wiki/Special:FilePath/Helikon-Stowasser-Graz.jpg
http://www.wikidata.org/entity/L321749,haversack,http://commons.wikimedia.org/wiki/Special:FilePath/Sturmabteilung%20SA%20Uniform%20Brotbeutel%20Tasche%20Haversack%20bread%20bag%201930s%20Braunhemden%20brownshirts%20NSDAP%20Nazi%20party%20paramilitary%20unit%20USHMM%20No%20restrictions%20on%20access%20use%201997.116.1.7%20002.800x800.jpg
http://www.wikidata.org/entity/L319697,dominoes,http://commons.wikimedia.org/wiki/Special:FilePath/Dominospiel.JPG
http://www.wikidata.org/entity/L320085,emoticon,http://commons.wikimedia.org/wiki/Special:FilePath/Emoticon%20Smile%20Face.svg
http://www.wikidata.org/entity/L311796,sacrament,http://commons.wikimedia.org/wiki/Special:FilePath/Seven%20Sacraments%20Rogier.jpg
http://www.wikidata.org/entity/L321055,funnel,http://commons.wikimedia.org/wiki/Special:FilePath/Kitchen%20Funnel.jpg
http://www.wikidata.org/entity/L24334,medal,http://commons.wikimedia.org/wiki/Special:FilePath/Medals.jpg
http://www.wikidata.org/entity/L328990,tagliatelle,http://commons.wikimedia.org/wiki/Special:FilePath/Dry%20tagliatelle%20pasta.jpg
http://www.wikidata.org/entity/L327434,self-knowledge,http://commons.wikimedia.org/wiki/Special:FilePath/Study%20at%20a%20Reading%20Desk%20-%20Frederic%20Leighton%20%281877%29.jpg
http://www.wikidata.org/entity/L30164,biofuel,http://commons.wikimedia.org/wiki/Special:FilePath/Cribbs%20Causeway%20-%20First%2039401%20%28YN17OHP%29.JPG
http://www.wikidata.org/entity/L330630,wort,http://commons.wikimedia.org/wiki/Special:FilePath/2008-09-20%20Wort%20first%20run-off%202.jpg
http://www.wikidata.org/entity/L30101,bedding,http://commons.wikimedia.org/wiki/Special:FilePath/Bettwaesche.jpg
http://www.wikidata.org/entity/L23436,grief,http://commons.wikimedia.org/wiki/Special:FilePath/Evstafiev-bosnia-sarajevo-funeral-reaction.jpg
http://www.wikidata.org/entity/L4622,A,http://commons.wikimedia.org/wiki/Special:FilePath/Latin%20alphabet%20Aa.svg
http://www.wikidata.org/entity/L22035,canal,http://commons.wikimedia.org/wiki/Special:FilePath/Canal%20du%20midi%20toulouse.jpg
http://www.wikidata.org/entity/L16571,coil,http://commons.wikimedia.org/wiki/Special:FilePath/Magnetic%20field%20of%20loop%203.svg
http://www.wikidata.org/entity/L30818,contamination,http://commons.wikimedia.org/wiki/Special:FilePath/Contaminated%20Lake.jpg
http://www.wikidata.org/entity/L320907,formalin,http://commons.wikimedia.org/wiki/Special:FilePath/Formaldehyd2.JPG
http://www.wikidata.org/entity/L9838,flowerpot,http://commons.wikimedia.org/wiki/Special:FilePath/Maceta.jpg
http://www.wikidata.org/entity/L330072,venison,http://commons.wikimedia.org/wiki/Special:FilePath/Venison%20Steaks.jpg
http://www.wikidata.org/entity/L321094,galena,http://commons.wikimedia.org/wiki/Special:FilePath/Galena%20-%20Huallanca%2C%20Bologesi%2C%20Ancash%2C%20Peru.jpg
http://www.wikidata.org/entity/L321675,handstand,http://commons.wikimedia.org/wiki/Special:FilePath/AcroDanceHandstand.jpg
http://www.wikidata.org/entity/L24382,mixer,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9C%D0%B8%D0%BA%D1%81%D0%B5%D1%80%20%D0%94%D0%9E%D0%9C%D0%9E%D0%A2%D0%95%D0%9A.jpg
http://www.wikidata.org/entity/L317961,checkout,http://commons.wikimedia.org/wiki/Special:FilePath/US%20Navy%20020807-N-0872M-515%20A%20Shopper%20pays%20for%20his%20purchase%20at%20one%20of%20the%20cashier%20counters%20inside%20the%20Navy%20Exchange%20located%20at%20Naval%20Base%20Little%20Creek.jpg
http://www.wikidata.org/entity/L32908,epicenter,http://commons.wikimedia.org/wiki/Special:FilePath/Epicenter%20Diagram.svg
http://www.wikidata.org/entity/L321475,gringo,
http://www.wikidata.org/entity/L42906,tandem,http://commons.wikimedia.org/wiki/Special:FilePath/Sosnowiecki%20Rower%20Miejski%2C%20Tandem.jpg
http://www.wikidata.org/entity/L56487,pancake,http://commons.wikimedia.org/wiki/Special:FilePath/Banana%20on%20pancake.jpg
http://www.wikidata.org/entity/L4766,collar,http://commons.wikimedia.org/wiki/Special:FilePath/2010-Lama-Rocky-Mountain-National-Park.JPG
http://www.wikidata.org/entity/L27009,semen,http://commons.wikimedia.org/wiki/Special:FilePath/Human%20semen%20in%20petri%20dish.jpg
http://www.wikidata.org/entity/L307469,bleak,http://commons.wikimedia.org/wiki/Special:FilePath/AlburnusAlburnus1.JPG
http://www.wikidata.org/entity/L296360,recession,http://commons.wikimedia.org/wiki/Special:FilePath/Run%20on%20the%20Seamen%27s%20Savings%27%20Bank%20during%20the%20Panic%20of%201857.png
http://www.wikidata.org/entity/L253857,hamstring,http://commons.wikimedia.org/wiki/Special:FilePath/Gray434.png
http://www.wikidata.org/entity/L221417,snowflake,http://commons.wikimedia.org/wiki/Special:FilePath/Snowflake%20-%20Flickr%20-%20Alexey%20Kljatov.jpg
http://www.wikidata.org/entity/L325707,ponytail,http://commons.wikimedia.org/wiki/Special:FilePath/The%20ponytail%20still%20intact.jpg
http://www.wikidata.org/entity/L47473,hyperhomocysteinemia,http://commons.wikimedia.org/wiki/Special:FilePath/L-Homocysteine.svg
http://www.wikidata.org/entity/L624691,Aberdonian,
http://www.wikidata.org/entity/L23305,frame,http://commons.wikimedia.org/wiki/Special:FilePath/Frame-de-video1-quadro-fotograma.jpg
http://www.wikidata.org/entity/L329788,ukulele,http://commons.wikimedia.org/wiki/Special:FilePath/Ukulele4.png
http://www.wikidata.org/entity/L323864,metalworker,http://commons.wikimedia.org/wiki/Special:FilePath/Dreher%20an%20einer%20Drehbank.jpg
http://www.wikidata.org/entity/L13057,parking lot,http://commons.wikimedia.org/wiki/Special:FilePath/Tel%20Aviv%20parking%20lot.jpg
http://www.wikidata.org/entity/L230048,snowman,http://commons.wikimedia.org/wiki/Special:FilePath/Bonhomme%20de%20neige%202.jpg
http://www.wikidata.org/entity/L298617,scurvy,http://commons.wikimedia.org/wiki/Special:FilePath/Scorbutic%20gums.jpg
http://www.wikidata.org/entity/L326548,refraction,http://commons.wikimedia.org/wiki/Special:FilePath/Refraction%20animation.gif
http://www.wikidata.org/entity/L3630,skin,http://commons.wikimedia.org/wiki/Special:FilePath/Komodo%20dragon%20skin.jpg
http://www.wikidata.org/entity/L41301,probiotic,http://commons.wikimedia.org/wiki/Special:FilePath/Probiotic.png
http://www.wikidata.org/entity/L4065,feeling,http://commons.wikimedia.org/wiki/Special:FilePath/Sensitiva%20%28Miquel%20Blay%2C%20MRABASF%20E-76%29%2001.jpg
http://www.wikidata.org/entity/L467017,rollerskating,http://commons.wikimedia.org/wiki/Special:FilePath/Inline%20skating.jpg
http://www.wikidata.org/entity/L326295,radiographer,http://commons.wikimedia.org/wiki/Special:FilePath/Radiograf%20forbereder%20CT-scanning.jpg
http://www.wikidata.org/entity/L4721,boot,http://commons.wikimedia.org/wiki/Special:FilePath/BootsBr.jpg
http://www.wikidata.org/entity/L323646,marijuana,http://commons.wikimedia.org/wiki/Special:FilePath/Cannabis%20sativa2.jpg
http://www.wikidata.org/entity/L23985,lapel,http://commons.wikimedia.org/wiki/Special:FilePath/English%20tailoring%20lapel.jpg
http://www.wikidata.org/entity/L322877,juggling,http://commons.wikimedia.org/wiki/Special:FilePath/KATSU%205Bottle1Head.jpg
http://www.wikidata.org/entity/L33087,feedback,http://commons.wikimedia.org/wiki/Special:FilePath/General%20Feedback%20Loop.svg
http://www.wikidata.org/entity/L42791,superconductivity,http://commons.wikimedia.org/wiki/Special:FilePath/Magnet%204.jpg
http://www.wikidata.org/entity/L319059,dancing,http://commons.wikimedia.org/wiki/Special:FilePath/16.05.24%20KBS%201TV%20%EC%97%B4%EB%A6%B0%EC%9D%8C%EC%95%85%ED%9A%8C%20AOA%207.jpg
http://www.wikidata.org/entity/L329761,two,http://commons.wikimedia.org/wiki/Special:FilePath/2%20playing%20cards.jpg
http://www.wikidata.org/entity/L324565,nostalgia,http://commons.wikimedia.org/wiki/Special:FilePath/%22Nostalgia%22%20in%20Bowie%2C%20TX%20IMG%206810.JPG
http://www.wikidata.org/entity/L9325,puzzle,http://commons.wikimedia.org/wiki/Special:FilePath/Set%20of%20various%20puzzles.jpg
http://www.wikidata.org/entity/L37210,manual,http://commons.wikimedia.org/wiki/Special:FilePath/Manuale%20bodoni.jpg
http://www.wikidata.org/entity/L468890,global warming,http://commons.wikimedia.org/wiki/Special:FilePath/Global%20Temperature%20Anomaly.svg
http://www.wikidata.org/entity/L17822,lode,http://commons.wikimedia.org/wiki/Special:FilePath/Poehla%20erzgaenge.JPG
http://www.wikidata.org/entity/L317089,blintz,http://commons.wikimedia.org/wiki/Special:FilePath/Cheese%20blintzes%20with%20blackberries.jpg
http://www.wikidata.org/entity/L5791,adult,http://commons.wikimedia.org/wiki/Special:FilePath/Eug%C3%A8ne%20Delacroix%20-%20Les%20Natchez%2C%201835%20%28Metropolitan%20Museum%20of%20Art%29FXD.jpg
http://www.wikidata.org/entity/L324127,monotheism,
http://www.wikidata.org/entity/L326034,prostration,http://commons.wikimedia.org/wiki/Special:FilePath/Minister%20prostrates%20at%20the%20start%20of%20United%20Methodist%20Good%20Friday%20liturgy.jpg
http://www.wikidata.org/entity/L328727,substratum,
http://www.wikidata.org/entity/L317466,buckler,http://commons.wikimedia.org/wiki/Special:FilePath/Buckler%20b%20%28PSF%29.jpg
http://www.wikidata.org/entity/L323869,metathesis,http://commons.wikimedia.org/wiki/Special:FilePath/Quaestiones%20de%20adjectivis%20Graecis%2C%20quae%20dicuntur%2C%20verbalibus%20%28microform%29%20%28IA%204737990%29.pdf
http://www.wikidata.org/entity/L311822,bristle,http://commons.wikimedia.org/wiki/Special:FilePath/Brushbristles.jpg
http://www.wikidata.org/entity/L319094,daydreaming,http://commons.wikimedia.org/wiki/Special:FilePath/Daydreaming%20Gentleman.jpg
http://www.wikidata.org/entity/L267780,relapse,
http://www.wikidata.org/entity/L319018,cyberpunk,http://commons.wikimedia.org/wiki/Special:FilePath/HEXAGONIA.jpg
http://www.wikidata.org/entity/L319042,daguerreotype,http://commons.wikimedia.org/wiki/Special:FilePath/Daguerre%20Manual%2C%201839%20-%20title%20pages.jpg
http://www.wikidata.org/entity/L319956,ecumenism,
http://www.wikidata.org/entity/L320251,espresso,http://commons.wikimedia.org/wiki/Special:FilePath/Espresso%20BW%201.jpg
http://www.wikidata.org/entity/L329995,utilitarianism,
http://www.wikidata.org/entity/L221446,supernova,http://commons.wikimedia.org/wiki/Special:FilePath/SN1994D.jpg
http://www.wikidata.org/entity/L321108,galvanometer,http://commons.wikimedia.org/wiki/Special:FilePath/A%20moving%20coil%20galvanometer.%20Wellcome%20M0016397.jpg
http://www.wikidata.org/entity/L325050,paratrooper,http://commons.wikimedia.org/wiki/Special:FilePath/USMC%20Paratrooper.jpg
http://www.wikidata.org/entity/L324395,negligee,http://commons.wikimedia.org/wiki/Special:FilePath/Negligee%20%28drawing%29.jpg
http://www.wikidata.org/entity/L330649,wriggler,http://commons.wikimedia.org/wiki/Special:FilePath/Culex%20sp%20larvae.png
http://www.wikidata.org/entity/L328559,stomacher,http://commons.wikimedia.org/wiki/Special:FilePath/Stomacher.jpg
http://www.wikidata.org/entity/L323977,minoxidil,
http://www.wikidata.org/entity/L328010,smuggling,http://commons.wikimedia.org/wiki/Special:FilePath/Operation%20Hornbeam%20-%20cigs%20in%20van%20%289151382982%29.jpg
http://www.wikidata.org/entity/L5557,stock,http://commons.wikimedia.org/wiki/Special:FilePath/WRSP14.JPG
http://www.wikidata.org/entity/L299300,clutter,
http://www.wikidata.org/entity/L322401,incitement,
http://www.wikidata.org/entity/L13521,gesture,http://commons.wikimedia.org/wiki/Special:FilePath/Handshake%20%28Workshop%20Cologne%20%2706%29.jpeg
http://www.wikidata.org/entity/L584587,Catholicism,http://commons.wikimedia.org/wiki/Special:FilePath/Saint%20Peter%27s%20Basilica%20facade%2C%20Rome%2C%20Italy.jpg
http://www.wikidata.org/entity/L5855,possibility,
http://www.wikidata.org/entity/L322813,jester,http://commons.wikimedia.org/wiki/Special:FilePath/William%20Merritt%20Chase%20Keying%20up.jpg
http://www.wikidata.org/entity/L316982,bigotry,
http://www.wikidata.org/entity/L37784,neurodynamics,
http://www.wikidata.org/entity/L325441,picador,http://commons.wikimedia.org/wiki/Special:FilePath/Picadores%20Paseillo.jpg
http://www.wikidata.org/entity/L324330,naphtha,
http://www.wikidata.org/entity/L326756,revaluation,
http://www.wikidata.org/entity/L184875,microcomputer,http://commons.wikimedia.org/wiki/Special:FilePath/Commodore-64-Computer-FL.jpg
http://www.wikidata.org/entity/L3260,army,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D0%B0%D0%B7%D0%B0%D1%85%D1%81%D1%82%D0%B0%D0%BD%D1%81%D0%BA%D0%B8%D0%B5%20%D0%B4%D0%B5%D1%81%D0%B0%D0%BD%D1%82%D0%BD%D0%B8%D0%BA%D0%B8.jpg
http://www.wikidata.org/entity/L8888,password,http://commons.wikimedia.org/wiki/Special:FilePath/Passwort-Feld.png
http://www.wikidata.org/entity/L227163,arbovirus,http://commons.wikimedia.org/wiki/Special:FilePath/EasternEquineEncephalitisVirus.jpg
http://www.wikidata.org/entity/L29805,apostle,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Last%20Supper%20-%20Leonardo%20Da%20Vinci%20-%20High%20Resolution%2032x16.jpg
http://www.wikidata.org/entity/L320238,escapement,
http://www.wikidata.org/entity/L322623,intaglio,http://commons.wikimedia.org/wiki/Special:FilePath/Intaglio%20LACMA%20M.80.202.421.jpg
http://www.wikidata.org/entity/L52430,wisdom,http://commons.wikimedia.org/wiki/Special:FilePath/Rodin%20le%20penseur.JPG
http://www.wikidata.org/entity/L45774,caravan,http://commons.wikimedia.org/wiki/Special:FilePath/White%20caravans%20in%20S%C3%A4vens%20camping%20in%20Skalhamn.jpg
http://www.wikidata.org/entity/L325495,pink,http://commons.wikimedia.org/wiki/Special:FilePath/Earl-Solace-Cover.jpg
http://www.wikidata.org/entity/L37209,mantra,http://commons.wikimedia.org/wiki/Special:FilePath/353%2C%20Taiwan%2C%20%E8%8B%97%E6%A0%97%E7%B8%A3%E5%8D%97%E5%BA%84%E9%84%89%E7%8D%85%E5%B1%B1%E6%9D%91%20-%20panoramio%20%282%29.jpg
http://www.wikidata.org/entity/L318159,cleanser,
http://www.wikidata.org/entity/L309165,speedrun,
http://www.wikidata.org/entity/L322736,irrationality,
http://www.wikidata.org/entity/L228112,unrest,
http://www.wikidata.org/entity/L327226,schnapps,http://commons.wikimedia.org/wiki/Special:FilePath/Schnapsmuseum%20Laden.JPG
http://www.wikidata.org/entity/L3697,intestine,http://commons.wikimedia.org/wiki/Special:FilePath/201405%20intestines.png
http://www.wikidata.org/entity/L27045,shoal,http://commons.wikimedia.org/wiki/Special:FilePath/13-09-29-nordfriesisches-wattenmeer-RalfR-12.jpg
http://www.wikidata.org/entity/L309242,fealty,
http://www.wikidata.org/entity/L319183,deductible,
http://www.wikidata.org/entity/L320582,fiddler,http://commons.wikimedia.org/wiki/Special:FilePath/Playing%20the%20hardanger.jpg
